host,date_time,time_zone,endpoint,status_code,size_returned
grail911.nando.net,01/Aug/1995:00:48:53,400,/history/apollo/images/footprint-logo.gif,200,4209
physpc9.csu.murdoch.edu.au,01/Aug/1995:00:48:57,400,/shuttle/countdown/count70.gif,200,46573
kingston-ts-16.nstn.ca,01/Aug/1995:00:49:40,400,/images/ksclogo-medium.gif,200,5866
kingston-ts-16.nstn.ca,01/Aug/1995:00:49:49,400,/images/MOSAIC-logosmall.gif,200,363
199.2.139.104,01/Aug/1995:00:50:03,400,/shuttle/missions/missions.html,200,8677
rd-p19.supernet.ab.ca,01/Aug/1995:00:50:10,400,/images/WORLD-logosmall.gif,304,0
ix-min1-02.ix.netcom.com,01/Aug/1995:00:50:10,400,/images/ksclogosmall.gif,304,0
kingston-ts-16.nstn.ca,01/Aug/1995:00:50:10,400,/images/launchmedium.gif,200,11853
199.2.139.104,01/Aug/1995:00:50:11,400,/images/launchmedium.gif,200,11853
celebrian.otago.ac.nz,01/Aug/1995:00:50:11,400,/shuttle/missions/sts-73/mission-sts-73.html,200,4099
roy.u-gakugei.ac.jp,01/Aug/1995:00:50:17,400,/images/KSC-logosmall.gif,200,1204
celebrian.otago.ac.nz,01/Aug/1995:00:51:07,400,/facilities/lc39a.html,200,7008
kingston-ts-16.nstn.ca,01/Aug/1995:00:51:17,400,/shuttle/missions/sts-72/mission-sts-72.html,200,3804
grimnet23.idirect.com,01/Aug/1995:00:51:19,400,/software/winvn/faq/WINVNFAQ-I-4.html,200,2343
stockyard21.onramp.net,01/Aug/1995:00:51:30,400,/ksc.html,200,7280
stockyard21.onramp.net,01/Aug/1995:00:51:32,400,/images/ksclogo-medium.gif,200,5866
ix-min1-02.ix.netcom.com,01/Aug/1995:00:51:42,400,/history/apollo/apollo-17/apollo-17-patch-small.gif,200,14977
mallard2.duc.auburn.edu,01/Aug/1995:00:51:48,400,/history/apollo/apollo-11/apollo-11.html,200,44877
ix-min1-02.ix.netcom.com,01/Aug/1995:00:52:05,400,/history/apollo/apollo-17/,200,1732
ix-min1-02.ix.netcom.com,01/Aug/1995:00:52:12,400,/history/apollo/apollo-17/videos/,200,381
gregver.cais.com,01/Aug/1995:00:52:22,400,/images/construct.gif,304,0
gregver.cais.com,01/Aug/1995:00:52:22,400,/software/winvn/bluemarb.gif,304,0
kay-abernathy.tenet.edu,01/Aug/1995:00:52:54,400,/shuttle/missions/sts-71/docs/,200,374
sakura.crl.go.jp,01/Aug/1995:00:53:37,400,/images/launchmedium.gif,200,11853
ix-min1-02.ix.netcom.com,01/Aug/1995:00:54:01,400,/shuttle/missions/51-l/mission-51-l.html,200,6658
sakura.crl.go.jp,01/Aug/1995:00:54:06,400,/images/launch-logo.gif,200,1713
ix-min1-02.ix.netcom.com,01/Aug/1995:00:54:07,400,/images/KSC-logosmall.gif,200,1204
sakura.crl.go.jp,01/Aug/1995:00:54:08,400,/history/apollo/images/apollo-logo1.gif,200,1173
sakura.crl.go.jp,01/Aug/1995:00:54:40,400,/shuttle/missions/missions.html,200,8677
sakura.crl.go.jp,01/Aug/1995:00:54:49,400,/shuttle/missions/sts-76/sts-76-patch-small.gif,200,4179
roy.u-gakugei.ac.jp,01/Aug/1995:00:55:04,400,/shuttle/resources/orbiters/discovery-logo.gif,200,4179
roy.u-gakugei.ac.jp,01/Aug/1995:00:55:09,400,/images/ksclogosmall.gif,200,3635
205.160.164.19,01/Aug/1995:00:55:18,400,/shuttle/countdown/countdown.html,200,4324
205.160.164.19,01/Aug/1995:00:55:41,400,/shuttle/countdown/count70.gif,200,46573
wtaskr1.ccinet.ab.ca,01/Aug/1995:00:55:43,400,/images/ksclogo-medium.gif,200,5866
wtaskr1.ccinet.ab.ca,01/Aug/1995:00:55:51,400,/images/NASA-logosmall.gif,200,786
wtaskr1.ccinet.ab.ca,01/Aug/1995:00:55:54,400,/images/WORLD-logosmall.gif,200,669
ix-min1-02.ix.netcom.com,01/Aug/1995:00:55:58,400,/shuttle/missions/missions.html,200,8677
gikai.eng.nhk.or.jp,01/Aug/1995:00:56:03,400,/elv/elvhead2.gif,200,1733
ix-min1-02.ix.netcom.com,01/Aug/1995:00:56:05,400,/images/NASA-logosmall.gif,200,786
205.161.163.25,01/Aug/1995:00:56:22,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
205.160.164.19,01/Aug/1995:00:56:28,400,"/cgi-bin/imagemap/countdown70?343,289",302,98
205.160.164.19,01/Aug/1995:00:56:31,400,/shuttle/countdown/liftoff.html,200,5220
prakinf2.prakinf.tu-ilmenau.de,01/Aug/1995:00:56:48,400,/shuttle/technology/sts-newsref/spacelab.html,200,104914
in24.inetnebr.com,01/Aug/1995:00:57:22,400,/shuttle/missions/sts-59/mission-sts-59.html,200,49152
netcom21.netcom.com,01/Aug/1995:00:57:43,400,/images/WORLD-logosmall.gif,200,669
netcom21.netcom.com,01/Aug/1995:00:57:43,400,/images/USA-logosmall.gif,200,234
168.78.14.166,01/Aug/1995:00:57:47,400,/images/ksclogo.gif,200,14298
wtaskr1.ccinet.ab.ca,01/Aug/1995:00:57:58,400,/shuttle/missions/sts-68/images/ksc-upclose.gif,200,86984
ix-min1-02.ix.netcom.com,01/Aug/1995:00:58:04,400,/shuttle/resources/orbiters/atlantis.html,200,7025
ix-min1-02.ix.netcom.com,01/Aug/1995:00:58:05,400,/shuttle/resources/orbiters/atlantis-logo.gif,200,4179
ix-min1-02.ix.netcom.com,01/Aug/1995:00:58:20,400,/shuttle/missions/51-j/mission-51-j.html,200,5130
netcom21.netcom.com,01/Aug/1995:00:58:25,400,/images/KSC-logosmall.gif,200,1204
ncg-69.axionet.com,01/Aug/1995:00:58:35,400,/images/shuttle-patch-small.gif,200,4179
netcom21.netcom.com,01/Aug/1995:00:58:46,400,/images/launchpalms-small.gif,200,11473
ncg-69.axionet.com,01/Aug/1995:00:58:48,400,/images/launch-logo.gif,200,1713
miriworld.its.unimelb.edu.au,01/Aug/1995:00:59:16,400,/history/apollo/images/apollo-small.gif,200,9630
mccaughey-thoma.eigenmann.indiana.edu,01/Aug/1995:01:00:09,400,/images/NASA-logosmall.gif,200,786
line114.nwm.mindlink.net,01/Aug/1995:01:00:49,400,/images/KSC-logosmall.gif,200,1204
netcom21.netcom.com,01/Aug/1995:01:00:57,400,/shuttle/missions/sts-70/movies/woodpecker.mpg,200,190269
novalord.nova.co.jp,01/Aug/1995:01:01:01,400,/images/opf-logo.gif,200,32511
www-d3.proxy.aol.com,01/Aug/1995:01:01:19,400,/history/apollo/images/footprint-small.gif,200,18149
reggae.iinet.net.au,01/Aug/1995:01:01:36,400,/shuttle/missions/missions.html,200,8677
miriworld.its.unimelb.edu.au,01/Aug/1995:01:02:14,400,/history/apollo/images/apollo.gif,200,28847
www-b2.proxy.aol.com,01/Aug/1995:01:02:31,400,/images/,200,17688
jericho2.microsoft.com,01/Aug/1995:01:03:02,400,/images/ksclogo-medium.gif,200,5866
www-c3.proxy.aol.com,01/Aug/1995:01:03:03,400,"/cgi-bin/imagemap/countdown70?288,283",302,85
jericho2.microsoft.com,01/Aug/1995:01:03:04,400,/images/MOSAIC-logosmall.gif,200,363
prakinf2.prakinf.tu-ilmenau.de,01/Aug/1995:01:03:22,400,/shuttle/technology/sts-newsref/sts-lc39.html,200,72580
celebrian.otago.ac.nz,01/Aug/1995:01:03:23,400,/shuttle/missions/sts-71/mission-sts-71.html,200,13450
jericho2.microsoft.com,01/Aug/1995:01:03:35,400,/shuttle/missions/sts-71/images/index71.gif,200,337360
ras38.srv.net,01/Aug/1995:01:03:40,400,/elv/PEGASUS/minpeg1.gif,200,1055
ras38.srv.net,01/Aug/1995:01:03:55,400,/images/NASA-logosmall.gif,200,786
ann06.bcit.bc.ca,01/Aug/1995:01:04:52,400,/images/mercury-logo.gif,200,6588
ann06.bcit.bc.ca,01/Aug/1995:01:04:52,400,/images/ksclogosmall.gif,200,3635
ann06.bcit.bc.ca,01/Aug/1995:01:04:52,400,/history/apollo/images/apollo-logo.gif,200,3047
wailua.keck.hawaii.edu,01/Aug/1995:01:05:02,400,/history/apollo/images/apollo-logo1.gif,200,1173
wailua.keck.hawaii.edu,01/Aug/1995:01:05:24,400,/history/apollo/images/footprint.gif,200,40960
wailua.keck.hawaii.edu,01/Aug/1995:01:05:29,400,/history/apollo/images/footprint-small.gif,200,18149
slip27.cei.net,01/Aug/1995:01:05:29,400,/images/WORLD-logosmall.gif,200,669
ras38.srv.net,01/Aug/1995:01:05:43,400,/elv/DELTA/delseps.jpg,200,49212
ts6-11.westwood.ts.ucla.edu,01/Aug/1995:01:06:00,400,/images/ksclogo-medium.gif,200,5866
ts6-11.westwood.ts.ucla.edu,01/Aug/1995:01:06:05,400,/images/MOSAIC-logosmall.gif,200,363
ts6-11.westwood.ts.ucla.edu,01/Aug/1995:01:06:10,400,/shuttle/countdown/,200,4324
ix-esc-ca1-27.ix.netcom.com,01/Aug/1995:01:06:27,400,/images/launch-logo.gif,200,1713
kenko2.hyogo-ths.hyogo.kobe.jp,01/Aug/1995:01:06:35,400,/images/NASA-logosmall.gif,200,786
192.127.139.163,01/Aug/1995:01:07:12,400,/images/rollout.gif,200,258839
info.telenor.no,01/Aug/1995:01:07:15,400,/images/KSC-logosmall.gif,200,1204
kctm.kagoshima-ct.ac.jp,01/Aug/1995:01:07:24,400,/images/NASA-logosmall.gif,200,786
kctm.kagoshima-ct.ac.jp,01/Aug/1995:01:07:27,400,/images/USA-logosmall.gif,200,234
kctm.kagoshima-ct.ac.jp,01/Aug/1995:01:07:29,400,/images/WORLD-logosmall.gif,200,669
ts6-11.westwood.ts.ucla.edu,01/Aug/1995:01:07:36,400,/shuttle/countdown/count70.gif,200,46573
kenko2.hyogo-ths.hyogo.kobe.jp,01/Aug/1995:01:08:55,400,/images/MOSAIC-logosmall.gif,200,363
adam.tower.com.au,01/Aug/1995:01:09:23,400,/shuttle/countdown/count70.gif,200,46573
dd15-053.compuserve.com,01/Aug/1995:01:09:26,400,/images/USA-logosmall.gif,200,234
interchg.ubc.ca,01/Aug/1995:01:09:48,400,/ksc.html,200,7280
205.160.164.19,01/Aug/1995:01:09:53,400,/shuttle/countdown/video/livevideo2.gif,200,57344
linuser19.li.net,01/Aug/1995:01:09:53,400,/images/MOSAIC-logosmall.gif,304,0
linuser19.li.net,01/Aug/1995:01:09:54,400,/images/USA-logosmall.gif,304,0
ad14-040.compuserve.com,01/Aug/1995:01:09:55,400,/images/mlp.gif,200,114688
linuser19.li.net,01/Aug/1995:01:09:57,400,/images/WORLD-logosmall.gif,304,0
dd15-053.compuserve.com,01/Aug/1995:01:10:06,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
adam.tower.com.au,01/Aug/1995:01:10:26,400,/shuttle/countdown/countdown.html,200,4324
koala.melbpc.org.au,01/Aug/1995:01:10:35,400,/images/USA-logosmall.gif,200,234
dd15-053.compuserve.com,01/Aug/1995:01:10:37,400,/images/launch-logo.gif,200,1713
koala.melbpc.org.au,01/Aug/1995:01:10:41,400,/images/WORLD-logosmall.gif,200,669
dd15-053.compuserve.com,01/Aug/1995:01:10:47,400,/history/apollo/images/apollo-logo1.gif,200,1173
adam.tower.com.au,01/Aug/1995:01:10:50,400,/shuttle/missions/sts-70/images/images.html,200,8657
www-b3.proxy.aol.com,01/Aug/1995:01:10:56,400,/shuttle/countdown/images/countclock.gif,200,13994
miriworld.its.unimelb.edu.au,01/Aug/1995:01:11:29,400,/images/WORLD-logosmall.gif,304,0
miriworld.its.unimelb.edu.au,01/Aug/1995:01:11:30,400,/images/USA-logosmall.gif,304,0
wyndmoor1-7.slip.netaxs.com,01/Aug/1995:01:12:05,400,/history/apollo/images/apollo-logo.gif,200,3047
miriworld.its.unimelb.edu.au,01/Aug/1995:01:12:35,400,/images/launch-logo.gif,200,1713
adam.tower.com.au,01/Aug/1995:01:13:21,400,/images/NASA-logosmall.gif,200,786
133.102.242.50,01/Aug/1995:01:13:47,400,/images/launchmedium.gif,200,11853
wyndmoor1-7.slip.netaxs.com,01/Aug/1995:01:13:48,400,/images/KSC-logosmall.gif,200,1204
205.161.163.25,01/Aug/1995:01:14:00,400,/ksc.html,200,7280
wyndmoor1-7.slip.netaxs.com,01/Aug/1995:01:14:00,400,/history/mercury/mr-3/mr-3.html,200,1124
133.102.242.50,01/Aug/1995:01:14:24,400,/shuttle/missions/sts-78/mission-sts-78.html,200,4711
133.102.242.50,01/Aug/1995:01:14:29,400,/history/apollo/images/apollo-logo1.gif,200,1173
www-b5.proxy.aol.com,01/Aug/1995:01:14:38,400,/shuttle/countdown/countdown.html,200,4324
ix-dgr-il1-15.ix.netcom.com,01/Aug/1995:01:14:51,400,/images/NASA-logosmall.gif,200,786
dd08-043.compuserve.com,01/Aug/1995:01:14:53,400,/images/launchmedium.gif,200,11853
dd08-043.compuserve.com,01/Aug/1995:01:15:04,400,/images/NASA-logosmall.gif,200,786
piweba3y.prodigy.com,01/Aug/1995:01:15:13,400,/images/ksclogosmall.gif,200,3635
ix-dgr-il1-15.ix.netcom.com,01/Aug/1995:01:15:24,400,/shuttle/countdown/liftoff.html,200,5220
centauri.tksc.nasda.go.jp,01/Aug/1995:01:15:49,400,/images/MOSAIC-logosmall.gif,200,363
www-b3.proxy.aol.com,01/Aug/1995:01:15:49,400,/shuttle/missions/missions.html,200,8677
centauri.tksc.nasda.go.jp,01/Aug/1995:01:15:49,400,/images/USA-logosmall.gif,200,234
www-b3.proxy.aol.com,01/Aug/1995:01:15:53,400,/images/launchmedium.gif,200,11853
dd14-077.compuserve.com,01/Aug/1995:01:15:55,400,/shuttle/missions/sts-70/mission-sts-70.html,200,20224
centauri.tksc.nasda.go.jp,01/Aug/1995:01:16:02,400,/images/KSC-logosmall.gif,200,1204
centauri.tksc.nasda.go.jp,01/Aug/1995:01:16:14,400,/images/lc39a-logo.gif,200,13116
fp590.acs.ohio-state.edu,01/Aug/1995:01:16:22,400,/images/shuttle-patch-logo.gif,200,891
dd08-043.compuserve.com,01/Aug/1995:01:16:32,400,/shuttle/missions/61-c/61-c-patch-small.gif,200,11963
wwwproxy.info.au,01/Aug/1995:01:17:02,400,/images/landing-small.gif,200,16966
kctm.kagoshima-ct.ac.jp,01/Aug/1995:01:17:09,400,/shuttle/countdown/countdown.html,200,4324
dd08-043.compuserve.com,01/Aug/1995:01:17:09,400,/shuttle/missions/51-l/mission-51-l.html,200,6658
dd08-043.compuserve.com,01/Aug/1995:01:17:17,400,/shuttle/missions/51-l/51-l-patch-small.gif,200,10495
www-b3.proxy.aol.com,01/Aug/1995:01:17:37,400,/shuttle/missions/sts-74/mission-sts-74.html,200,3788
loose.apana.org.au,01/Aug/1995:01:18:19,400,/facts/faq10.html,200,20903
dialup34.aloha.com,01/Aug/1995:01:19:43,400,/software/winvn/wvsmall.gif,200,13372
dialup34.aloha.com,01/Aug/1995:01:19:49,400,/images/MOSAIC-logosmall.gif,200,363
dialup34.aloha.com,01/Aug/1995:01:19:53,400,/images/USA-logosmall.gif,200,234
miriworld.its.unimelb.edu.au,01/Aug/1995:01:19:54,400,/history/apollo/images/apollo-logo.gif,200,3047
dd08-043.compuserve.com,01/Aug/1995:01:21:23,400,/images/lc39a-logo.gif,200,13116
llam.interlog.com,01/Aug/1995:01:21:25,400,/mdss/MDSS.html,200,2727
www-c1.proxy.aol.com,01/Aug/1995:01:21:52,400,/history/apollo/apollo.html,200,3260
dd08-043.compuserve.com,01/Aug/1995:01:22:01,400,/ksc.html,200,7280
mail.cmsi-emd.com,01/Aug/1995:01:22:25,400,/images/USA-logosmall.gif,200,234
dd12-003.compuserve.com,01/Aug/1995:01:22:42,400,/procurement/midrange/rfo.htm,200,2740
unix.adeptcom.com,01/Aug/1995:01:22:49,400,/shuttle/countdown/countdown.html,200,4324
www-a1.proxy.aol.com,01/Aug/1995:01:23:00,400,/facilities/lc39a.html,200,7008
stockyard58.onramp.net,01/Aug/1995:01:23:16,400,/images/ksclogo-medium.gif,200,5866
ip55.van2.pacifier.com,01/Aug/1995:01:23:18,400,/history/apollo/images/footprint-small.gif,200,18149
dd12-003.compuserve.com,01/Aug/1995:01:23:22,400,/procurement/procurement.htm,200,3646
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:23:43,400,/images/ksclogo-medium.gif,200,5866
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:23:51,400,/images/NASA-logosmall.gif,200,786
rickc.seanet.com,01/Aug/1995:01:24:16,400,/shuttle/countdown/liftoff.html,200,5220
31.dn258-lab.marist.edu,01/Aug/1995:01:24:23,400,/images/ksclogo-medium.gif,200,5866
31.dn258-lab.marist.edu,01/Aug/1995:01:24:48,400,/facts/about_ksc.html,200,3977
31.dn258-lab.marist.edu,01/Aug/1995:01:24:48,400,/images/launchpalms-small.gif,200,11473
ip55.van2.pacifier.com,01/Aug/1995:01:25:00,400,/history/apollo/apollo-goals.txt,200,712
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:25:42,400,/shuttle/missions/missions.html,200,8677
ix-sd6-29.ix.netcom.com,01/Aug/1995:01:25:53,400,/images/ksclogo-medium.gif,200,5866
endeavor.fujitsu.co.jp,01/Aug/1995:01:26:00,400,/facts/about_ksc.html,200,3977
ix-sd6-29.ix.netcom.com,01/Aug/1995:01:26:00,400,/images/USA-logosmall.gif,200,234
endeavor.fujitsu.co.jp,01/Aug/1995:01:26:05,400,/images/launchpalms-small.gif,200,11473
stockyard58.onramp.net,01/Aug/1995:01:26:05,400,/images/KSC-logosmall.gif,200,1204
piweba3y.prodigy.com,01/Aug/1995:01:26:28,400,/shuttle/countdown/lps/fr.gif,200,30232
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:26:32,400,/history/apollo/images/apollo-small.gif,200,9630
ad14-027.compuserve.com,01/Aug/1995:01:26:49,400,/shuttle/missions/sts-67/mission-sts-67.html,200,21521
slip116-154.nc.us.ibm.net,01/Aug/1995:01:27:11,400,/images/ksclogo-medium.gif,200,5866
xslip47.csrv.uidaho.edu,01/Aug/1995:01:27:16,400,/images/construct.gif,200,1414
xslip47.csrv.uidaho.edu,01/Aug/1995:01:27:48,400,/images/WORLD-logosmall.gif,200,669
slip116-154.nc.us.ibm.net,01/Aug/1995:01:27:56,400,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
stockyard58.onramp.net,01/Aug/1995:01:27:56,400,/history/apollo/images/apollo-small.gif,200,9630
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:28:05,400,/ksc.html,200,7280
ppp24.compumedia.com,01/Aug/1995:01:28:30,400,/software/winvn/faq/WINVNFAQ-Contents.html,200,3626
h96-158.ccnet.com,01/Aug/1995:01:28:43,400,/,200,7280
h96-158.ccnet.com,01/Aug/1995:01:28:45,400,/images/ksclogo-medium.gif,200,5866
ppp24.compumedia.com,01/Aug/1995:01:28:49,400,/software/winvn/faq/WINVNFAQ-Contents.html,200,3626
h96-158.ccnet.com,01/Aug/1995:01:28:49,400,/images/NASA-logosmall.gif,200,786
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:29:02,400,/shuttle/missions/sts-54/mission-sts-54.html,200,5688
www-c1.proxy.aol.com,01/Aug/1995:01:29:10,400,/history/apollo/apollo-sa.html,200,2400
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:29:25,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
stockyard58.onramp.net,01/Aug/1995:01:29:30,400,/shuttle/missions/sts-56/sts-56-patch-small.gif,200,9978
h96-158.ccnet.com,01/Aug/1995:01:29:44,400,/shuttle/countdown/count70.gif,200,46573
unix.adeptcom.com,01/Aug/1995:01:29:45,400,/statistics/1995/Jul/Jul95.html,200,9710
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:30:03,400,/shuttle/missions/sts-57/sts-57-patch-small.gif,200,11988
tchm05a10.rmt.utk.edu,01/Aug/1995:01:30:18,400,/images/launch-logo.gif,200,1713
endeavor.fujitsu.co.jp,01/Aug/1995:01:30:22,400,/history/history.html,200,1602
endeavor.fujitsu.co.jp,01/Aug/1995:01:30:27,400,/history/apollo/images/apollo-small.gif,200,9630
ix-den6-22.ix.netcom.com,01/Aug/1995:01:30:52,400,/images/ksclogo-medium.gif,200,5866
cs1-06.leh.ptd.net,01/Aug/1995:01:31:01,400,/shuttle/missions/sts-71/images/KSC-95EC-0913.gif,200,21957
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:31:32,400,/images/landing-small.gif,200,16966
www-a1.proxy.aol.com,01/Aug/1995:01:31:41,400,/shuttle/missions/sts-70/movies/woodpecker.mpg,200,190269
ix-phx5-25.ix.netcom.com,01/Aug/1995:01:31:46,400,/images/KSC-logosmall.gif,200,1204
maui56.maui.net,01/Aug/1995:01:32:03,400,/icons/menu.xbm,200,527
port26.ts1.msstate.edu,01/Aug/1995:01:32:20,400,/images/launch-logo.gif,200,1713
ad14-027.compuserve.com,01/Aug/1995:01:32:21,400,/shuttle/missions/missions.html,200,8677
maui56.maui.net,01/Aug/1995:01:32:23,400,/images/NASA-logosmall.gif,200,786
cs1-06.leh.ptd.net,01/Aug/1995:01:32:36,400,/shuttle/missions/sts-71/images/KSC-95EC-0946.gif,200,27831
term1-24.sb.west.net,01/Aug/1995:01:32:40,400,/ksc.html,200,7280
term1-24.sb.west.net,01/Aug/1995:01:32:45,400,/images/WORLD-logosmall.gif,200,669
maui56.maui.net,01/Aug/1995:01:32:46,400,"/cgi-bin/imagemap/countdown70?75,221",302,110
port26.ts1.msstate.edu,01/Aug/1995:01:32:48,400,/shuttle/resources/orbiters/atlantis.html,200,7025
sanantonio-1-5.i-link.net,01/Aug/1995:01:32:51,400,/history/apollo/images/apollo-logo1.gif,304,0
cs1-06.leh.ptd.net,01/Aug/1995:01:33:09,400,/shuttle/missions/sts-71/images/KSC-95EC-0950.gif,200,27286
maui56.maui.net,01/Aug/1995:01:33:16,400,/shuttle/missions/sts-70/images/KSC-95EC-0515.gif,200,39252
stockyard58.onramp.net,01/Aug/1995:01:33:18,400,/shuttle/missions/sts-67/images/images.html,200,4464
term1-24.sb.west.net,01/Aug/1995:01:33:29,400,/shuttle/countdown/lps/fr.html,200,1879
port26.ts1.msstate.edu,01/Aug/1995:01:33:29,400,/shuttle/resources/orbiters/columbia-logo.gif,200,11417
ip55.van2.pacifier.com,01/Aug/1995:01:33:30,400,/history/apollo/apollo-sa.html,200,2400
ppp1016.po.iijnet.or.jp,01/Aug/1995:01:33:33,400,/shuttle/resources/orbiters/challenger-logo.gif,200,4179
h96-158.ccnet.com,01/Aug/1995:01:33:53,400,/history/apollo/images/footprint-small.gif,200,18149
port26.ts1.msstate.edu,01/Aug/1995:01:33:55,400,/shuttle/missions/sts-40/sts-40-patch-small.gif,200,10297
paranet.iea.com,01/Aug/1995:01:33:55,400,/icons/image.xbm,200,509
h96-158.ccnet.com,01/Aug/1995:01:34:25,400,/history/apollo/images/little-joe.gif,200,9799
158.104.96.2,01/Aug/1995:01:34:32,400,/history/apollo/images/apollo-logo1.gif,200,1173
ad14-027.compuserve.com,01/Aug/1995:01:34:41,400,/history/apollo/apollo-13/apollo-13.html,200,18556
ix-ir8-22.ix.netcom.com,01/Aug/1995:01:35:06,400,/images/ksclogosmall.gif,200,3635
h96-158.ccnet.com,01/Aug/1995:01:35:09,400,/history/apollo/images/apollo-insignia.gif,200,15121
www-d2.proxy.aol.com,01/Aug/1995:01:35:13,400,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
ad14-027.compuserve.com,01/Aug/1995:01:35:16,400,/history/apollo/images/footprint-logo.gif,200,4209
thing1.cchem.berkeley.edu,01/Aug/1995:01:35:48,400,/,200,7280
port26.ts1.msstate.edu,01/Aug/1995:01:36:04,400,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5978
thing1.cchem.berkeley.edu,01/Aug/1995:01:36:09,400,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5978
www-d4.proxy.aol.com,01/Aug/1995:01:36:11,400,/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg,200,45966
port26.ts1.msstate.edu,01/Aug/1995:01:36:32,400,/shuttle/missions/sts-70/images/images.html,200,8657
port13.wavenet.com,01/Aug/1995:01:36:40,400,/,200,7280
port13.wavenet.com,01/Aug/1995:01:36:47,400,/images/NASA-logosmall.gif,200,786
maui56.maui.net,01/Aug/1995:01:36:49,400,/shuttle/missions/sts-70/images/KSC-95EC-1014.gif,200,24131
h96-158.ccnet.com,01/Aug/1995:01:36:53,400,/history/apollo/a-004/a-004.html,200,1237
www-c1.proxy.aol.com,01/Aug/1995:01:37:02,400,/history/apollo/sa-10/sa-10.html,200,819
ip55.van2.pacifier.com,01/Aug/1995:01:37:36,400,/history/apollo/apollo-4/apollo-4-patch-small.gif,200,11934
www-b2.proxy.aol.com,01/Aug/1995:01:37:43,400,/images/WORLD-logosmall.gif,200,669
h96-158.ccnet.com,01/Aug/1995:01:37:48,400,/shuttle/missions/sts-41/mission-sts-41.html,200,5453
www-b2.proxy.aol.com,01/Aug/1995:01:37:53,400,/mdss/s_md-2.gif,200,15528
www-b2.proxy.aol.com,01/Aug/1995:01:38:31,400,/icon/constr.gif,200,1087
ix-ftc-co1-23.ix.netcom.com,01/Aug/1995:01:38:33,400,/history/history.html,200,1602
pppa012.compuserve.com,01/Aug/1995:01:39:02,400,/images/ksclogo-medium.gif,200,5866
port26.ts1.msstate.edu,01/Aug/1995:01:39:10,400,/icons/menu.xbm,200,527
term1-24.sb.west.net,01/Aug/1995:01:39:28,400,/shuttle/countdown/lps/images/AA-ROW-large.gif,200,17403
sac1-100.calweb.com,01/Aug/1995:01:39:34,400,/icons/menu.xbm,200,527
thing1.cchem.berkeley.edu,01/Aug/1995:01:39:37,400,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
port26.ts1.msstate.edu,01/Aug/1995:01:39:58,400,/shuttle/missions/sts-68/sts-68-patch-small.gif,200,17459
port26.ts1.msstate.edu,01/Aug/1995:01:40:05,400,/shuttle/missions/sts-68/images/,200,646
www-a1.proxy.aol.com,01/Aug/1995:01:40:09,400,/shuttle/missions/sts-70/mission-sts-70.html,200,20224
mcnaught.chem.su.oz.au,01/Aug/1995:01:40:17,400,/software/winvn/winvn.gif,304,0
